,Household_ID,Vehicle,Calendar_Year,Model_Year,Blind_Make,Blind_Model,Blind_Submodel,Cat1,Cat2,Cat3,Cat4,Cat5,Cat6,Cat7,Cat8,Cat9,Cat10,Cat11,Cat12,OrdCat,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,NVCat,NVVar1,NVVar2,NVVar3,NVVar4,Claim_Amount
1344,810,1,2005,2000,R,R.23,R.23.7,F,C,B,B,A,C,?,B,B,A,C,C,2,-1.051576,-1.2484305,-0.9622487,-1.2904298,-1.7862455000000002,-0.9273859,-0.3946936,-0.6129332,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1345,811,1,2005,2000,AJ,AJ.58,AJ.58.2,D,C,A,?,?,D,?,A,B,B,E,B,5,2.130275,0.048405199999999995,1.4674863,0.3163716,1.9664022,0.7219055,1.2272713,-0.2311491,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1346,812,1,2005,2002,BW,BW.167,BW.167.0,I,C,B,?,?,D,?,B,B,A,C,B,5,0.3224052,1.6910638,1.5600476,1.5848991000000001,0.4558277,1.4518048000000001,1.7187758999999998,1.1285052,N,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1347,812,4,2005,1988,BW,BW.3,BW.3.0,D,?,C,?,?,D,?,A,B,B,C,B,5,0.4429298,0.1348609,1.0972409,0.06266609999999999,0.17036479999999998,0.0972803,0.9446563,-1.2135046999999999,N,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1348,814,1,2005,2005,L,L.49,L.49.0,F,C,A,C,A,C,?,B,B,A,B,B,2,-0.6337571999999999,-0.8161519,-0.8465471,-0.8675874,-0.5432924,-0.9542892,-1.1933885,-0.6490331,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1349,816,2,2005,2003,X,X.24,X.24.3,B,C,A,A,A,C,C,A,A,A,A,D,2,-0.7221419,-1.3348862,-1.193652,-1.3749983000000001,-0.9655396,-1.1964192,-0.7878972,-0.7562389,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1350,817,1,2005,2003,K,K.62,K.62.3,I,C,F,?,?,D,?,C,A,A,F,D,5,0.4911397,0.9129624,1.0046796999999998,0.9083511000000001,0.7591319999999999,1.7348746,1.2887094,1.0099225,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1351,818,2,2005,1990,D,D.11,D.11.2,A,?,E,C,A,D,C,A,B,A,A,C,5,-0.28021820000000003,0.6535951999999999,-0.2680387,0.5700771,0.6937134,0.22477870000000003,-1.0459371,0.6938840000000001,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1352,818,3,2005,2004,BF,BF.36,BF.36.3,B,C,A,A,A,C,C,A,B,B,A,D,2,-0.5614424,-0.9544811,-1.0779504999999998,-1.002897,-0.9952753000000001,-1.1765341999999999,-0.82476,-0.8355494000000001,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1353,819,2,2005,2001,AR,AR.41,AR.41.5,B,A,A,A,A,C,C,A,B,A,A,C,2,-0.7382119,-0.9890633,-1.1473714,-1.0367243,-1.0190639000000001,-1.2794687,-0.8861981,-0.876025,L,-0.2315299,-0.2661168,-0.27233720000000006,3.068692,0.0
1354,820,2,2005,2004,AJ,AJ.48,AJ.48.1,D,C,A,?,?,D,?,A,B,A,E,D,5,2.130275,1.950431,1.5831879,1.8386046000000003,1.9545078000000002,1.8986341,1.3255723,0.7725380999999999,B,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0.0
1355,823,1,2005,2002,BO,BO.52,BO.52.1,D,A,A,?,?,D,?,A,B,A,A,B,4,0.6839791999999999,0.4806838,1.8145913,0.40094009999999997,0.9851235,1.0669701,1.4361608000000001,-0.38977,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1356,824,2,2005,2000,AU,AU.25,AU.25.0,D,A,A,?,?,C,?,A,B,A,B,E,2,0.33044009999999996,-0.2974176,-0.036635400000000005,-0.3601764,0.1168405,0.15576579999999998,0.3917136,-0.442279,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1357,824,3,2005,1997,AJ,AJ.14,AJ.14.1,H,?,A,?,?,D,?,A,B,B,C,C,4,2.0901003,0.2213167,1.6757493000000003,0.3163716,1.2289563000000001,1.2552934,2.2102804,-0.45376530000000004,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1358,826,2,2005,2004,BZ,BZ.33,BZ.33.1,B,A,A,A,A,B,C,B,B,C,C,F,4,-0.4569876,-0.5567847,-0.1291967,-0.6138819000000001,-0.1983581,-0.2419357,-0.7387468,-0.6458607,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1359,827,1,2005,2001,BW,BW.156,BW.156.0,I,C,B,?,?,E,?,B,B,A,B,D,5,1.447302,1.6910638,1.5600476,1.5848991000000001,1.6749921000000003,1.5523997999999999,1.300997,1.2258656,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1360,827,3,2005,2004,BW,BW.115,BW.115.0,D,C,A,?,?,D,?,B,B,B,A,E,5,2.5320239,1.6910638,1.4906267,1.7540361,2.1745522,1.5652666000000002,1.3747227,0.6171991,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1361,827,5,2005,2005,BW,BW.57,BW.57.0,D,C,F,?,?,C,?,B,B,A,F,D,3,1.1178678999999998,0.5671395,-0.8002664,0.48550859999999996,0.9494405999999999,0.4388357,0.637466,0.3185542,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1362,828,1,2005,1999,Q,Q.3,Q.3.1,F,C,A,B,A,C,?,A,B,B,A,D,4,-0.4489527,-0.2974176,-0.5688631,-0.3601764,-0.3648781,-0.886446,-1.2916893999999999,-0.6180747,L,-0.2315299,-0.2661168,4.2094035000000005,-0.2514189,0.0
1363,828,2,2005,2005,AZ,AZ.21,AZ.21.1,B,C,B,A,A,C,C,B,B,A,A,B,2,-1.0114011,1.950431,-0.8234068000000001,1.8386046000000003,-1.0309582,-0.5870002,-0.7387468,0.3902071,L,-0.2315299,-0.2661168,4.2094035000000005,-0.2514189,0.0
1364,829,3,2005,2003,BW,BW.157,BW.157.1,I,C,F,?,?,E,?,B,A,C,A,D,5,1.447302,1.6910638,1.5600476,1.5848991000000001,1.6749921000000003,1.7968693,1.559037,1.8479877,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1365,830,2,2005,2002,BW,BW.176,BW.176.0,I,C,B,?,?,B,?,B,B,A,A,D,4,0.0813558,1.4316966999999998,0.5881536,1.3311936000000002,0.0395277,0.8482341999999998,1.1289705,0.3283997,J,-0.2315299,-0.2661168,-0.27233720000000006,3.068692,0.0
1366,830,3,2005,2002,Y,Y.4,Y.4.0,C,C,A,B,A,B,?,B,B,A,D,B,4,-0.8748065,0.2213167,0.47245200000000004,0.1472346,0.1406291,-0.30860920000000003,-1.4145653999999999,-0.37554879999999996,J,-0.2315299,-0.2661168,-0.27233720000000006,3.068692,0.0
1367,831,1,2005,2001,X,X.24,X.24.3,B,C,A,A,A,C,C,A,B,C,A,D,2,-0.7221419,-1.3348862,-1.193652,-1.3749983000000001,-0.9655396,-1.1964192,-0.7878972,-0.8667266,L,-0.2315299,4.3084822,-0.27233720000000006,-0.2514189,0.0
1368,831,2,2005,2004,K,K.80,K.80.1,D,A,A,?,?,C,?,C,B,B,A,C,2,0.7964689,-0.6432405,-1.2862133999999998,-0.6984504,0.6996606,-0.7449110999999999,0.0476605,-0.7354541,L,-0.2315299,4.3084822,-0.27233720000000006,-0.2514189,0.0
1369,832,1,2005,1998,AU,AU.14,AU.14.0,B,?,A,A,A,B,C,A,B,B,B,C,2,-0.7141069,-0.6432405,-0.6845648,-0.6984504,-0.4778738,-0.8513546999999999,-0.8370476,-0.46218869999999995,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1370,832,2,2005,2005,AL,AL.14,AL.14.0,A,C,B,A,A,B,C,B,A,A,A,B,4,-0.3766379,-0.05534159999999999,-0.8234068000000001,-0.1233846,-0.900121,-0.430259,-0.8616229,0.9152969000000001,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1371,834,1,2005,2000,D,D.25,D.25.6,A,C,B,A,A,E,C,A,B,A,B,C,5,0.45899979999999996,0.048405199999999995,1.4212056,0.3163716,1.4371063999999998,0.5382610999999999,-0.5790078000000001,1.7937284,N,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0.0
1372,835,1,2005,1991,AJ,AJ.58,AJ.58.3,D,?,C,?,?,D,?,A,B,A,B,B,5,2.1543801,-0.0380505,1.6063284,-0.10647089999999998,1.4846834999999998,0.6411955,1.1289705,-0.9272213,F,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1373,837,1,2005,1998,I,I.29,I.29.2,B,?,B,A,A,B,C,B,B,B,E,D,3,-0.5694773,0.048405199999999995,-0.6382840999999999,-0.0219024,-0.3113538,-0.5086295999999999,-0.923061,0.43669940000000007,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1374,838,2,2005,2003,AJ,AJ.48,AJ.48.1,D,C,A,?,?,D,?,A,B,C,A,C,5,2.130275,0.7573420999999999,1.6294686999999999,0.6715593000000001,2.0675037,1.2494448,1.3747227,0.5925854,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1375,840,1,2005,2000,AV,AV.11,AV.11.0,C,B,A,C,B,C,B,A,B,B,F,D,4,0.1054608,1.1377473,1.0278200000000002,1.0436606,-1.5364653999999998,-0.8759186,-1.4514283000000001,2.2422426,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1376,840,3,2005,2003,BN,BN.3,BN.3.0,I,C,A,?,?,E,?,B,B,A,B,F,5,0.8687836999999999,2.2097981,2.1154156000000004,2.09231,-0.07941519999999999,3.2905891000000005,1.8539397000000002,2.8329685000000002,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1377,840,4,2005,2001,BT,BT.69,BT.69.5,A,C,B,A,A,E,C,A,A,A,A,D,5,0.764329,1.9850131999999998,0.24104859999999997,1.8724319999999999,0.7115549,0.5359216,-0.7141715,5.3101892,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1378,843,1,2005,2000,AJ,AJ.40,AJ.40.1,I,C,A,?,?,B,?,A,B,A,A,D,4,-0.031133799999999996,0.3077724,-0.43002109999999993,0.23180309999999998,-0.025890899999999998,0.3557863,0.6128906999999999,0.2326802,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1379,844,1,2005,2005,K,K.11,K.11.2,F,C,B,C,A,B,B,B,A,B,C,D,4,-0.3927078,0.6535951999999999,-0.1291967,0.5700771,0.0811577,-0.0442546,-0.8124724,0.43669940000000007,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1380,845,1,2005,1991,BV,BV.24,BV.24.2,B,?,D,A,A,B,C,A,B,A,A,C,4,-0.09541369999999999,-0.3838733,0.1253469,-0.44474490000000005,0.3071491,-0.3390216,-0.9967867,-0.46251679999999995,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1381,846,1,2005,1997,W,W.28,W.28.6,I,?,A,?,?,C,?,A,B,A,A,C,2,-1.4934998,-1.1619747999999999,-1.2399328,-1.1212928,-2.3750126,-0.5472300999999999,0.9200809999999999,-0.34108979999999994,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1382,846,2,2005,2002,N,N.25,N.25.0,A,C,B,A,A,D,C,A,A,B,A,C,5,0.0813558,2.6420767000000005,0.1253469,2.5151525,0.5034049,0.2505123,-0.49299449999999995,3.0785575,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1383,847,1,2005,1995,BW,BW.49,BW.49.1,H,?,E,?,?,D,?,A,B,A,A,E,5,-0.1596935,0.048405199999999995,1.72203,0.3163716,-0.6562880999999999,0.5441096,2.1242671000000004,-0.525637,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1384,847,2,2005,1983,BO,BO.15,BO.15.1,D,?,C,?,?,D,?,A,B,A,A,B,5,0.2420554,-0.8161519,1.72203,-0.8675874,0.1108934,-0.2583116,0.6620411,-1.7489868000000002,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1385,847,3,2005,2003,BO,BO.35,BO.35.5,I,A,A,?,?,B,?,A,B,A,A,C,5,0.3224052,0.740051,-0.17547739999999998,0.8237825999999999,0.1406291,0.8997014999999999,0.9569439000000001,0.4755342000000001,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1386,848,1,2005,1989,BW,BW.34,BW.34.1,H,?,C,?,?,D,?,A,B,B,A,D,4,-0.0793437,-0.9890633,1.1435217,-0.5293134,-0.8525439,-0.3320034,1.4975989,-1.1521348,E,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1387,848,2,2005,2004,AJ,AJ.59,AJ.59.2,D,C,A,?,?,D,?,A,B,A,B,D,5,1.6481763999999999,1.950431,1.5831879,1.8386046000000003,1.5976793,1.6448068999999998,1.2764218,0.1922045,E,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1388,850,1,2005,1991,BW,BW.32,BW.32.0,D,?,C,?,?,E,?,A,B,A,A,E,5,3.4962212999999998,0.740051,1.0046796999999998,0.6546456,2.7216895,1.9968897,1.5713246,-0.4111018,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1389,850,4,2005,1997,K,K.81,K.81.0,D,?,E,?,?,C,?,A,B,A,A,E,4,0.7964689,-0.0726328,-1.2862133999999998,-0.0219024,0.467722,-0.2828755,0.5145898,-0.473128,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1390,851,1,2005,2000,AJ,AJ.52,AJ.52.1,D,C,A,?,?,D,?,A,B,A,A,B,4,0.6357693,0.2213167,1.4674863,0.3163716,0.8602334999999999,0.393217,1.2272713,-0.5144789000000001,N,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1391,851,2,2005,1993,AJ,AJ.40,AJ.40.0,I,?,C,?,?,B,?,A,B,B,B,B,4,-0.0070289,-0.5567847,-0.43002109999999993,-0.5293134,-0.4065081,0.31718579999999996,0.5637403,-0.33890190000000003,N,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1392,851,3,2005,1995,AJ,AJ.52,AJ.52.0,D,?,E,?,?,D,?,A,B,B,F,E,4,0.386685,-0.7296961999999999,1.6063284,-0.6984504,0.3547263,0.3616348,0.9938066999999999,-1.0519301,N,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1393,851,6,2005,1999,BO,BO.38,BO.38.2,G,?,A,A,C,D,A,A,B,C,A,C,4,0.5875594,-0.5049113000000001,1.0972409,-0.5631408,0.5034049,0.2329667,0.7111916,0.1774364,N,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1394,853,1,2005,1996,K,K.2,K.2.2,I,?,A,?,?,B,?,A,B,A,A,B,4,-0.5373374,-0.0726328,-1.2862133999999998,-0.0219024,-0.7395480999999999,-0.29808179999999995,0.7111916,-0.056885000000000005,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1395,854,1,2005,1999,AO,AO.7,AO.7.6,F,A,A,C,A,C,?,A,B,A,A,C,2,-0.706072,-1.0409367,-1.1473714,-1.0874654,-0.9536453000000001,-1.4362098,-1.0582247,-0.616762,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1396,855,1,2005,2000,AO,AO.1,AO.1.10,F,C,A,C,A,B,?,A,B,A,A,B,2,-0.5534074000000001,-0.6432405,-0.40688070000000004,-0.6984504,-0.2578295,-0.7472505,-0.9476361999999999,-0.05885409999999999,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1397,857,1,2005,1992,AJ,AJ.52,AJ.52.0,D,?,C,?,?,D,?,A,B,A,B,B,4,0.386685,-0.7296961999999999,1.6063284,-0.6984504,0.3547263,0.09845,0.9938066999999999,-1.1215045,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1398,857,3,2005,1999,AJ,AJ.76,AJ.76.1,D,A,A,?,?,E,?,A,B,A,B,D,6,2.3954294,1.345241,1.8145913,1.4157621,2.1329222000000003,1.8752398000000001,1.7064883000000002,0.25652800000000003,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1399,858,1,2005,2002,BW,BW.167,BW.167.0,I,C,B,?,?,D,?,B,B,A,A,B,5,0.3224052,1.4316966999999998,1.5600476,1.4157621,0.4558277,1.4518048000000001,1.7187758999999998,1.1285052,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1400,858,2,2005,2004,AJ,AJ.42,AJ.42.0,I,C,A,?,?,B,?,A,B,A,B,B,4,1.1178678999999998,0.39422809999999997,-0.059775699999999994,0.3163716,0.8780749,0.6411955,0.9569439000000001,0.0860926,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1401,859,1,2005,1995,AH,AH.7,AH.7.0,D,?,E,?,?,D,?,A,B,B,E,C,5,2.3713245,0.048405199999999995,1.166662,0.3163716,1.5976793,0.38268959999999996,0.9692315,-0.4584693,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1402,860,1,2005,1994,W,W.16,W.16.3,I,?,E,?,?,C,?,A,B,A,B,B,5,-0.48912749999999994,0.5671395,-0.6614244,0.48550859999999996,-0.858491,0.0762255,0.2688375,0.0749344,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,73.38911
1403,860,2,2005,1985,AY,AY.13,AY.13.1,A,?,C,A,A,B,C,A,B,A,A,B,3,-0.4971626,-1.3348862,-0.1523371,-1.3749983000000001,0.09305189999999999,-0.8689004000000001,-0.8616229,-0.5188545999999999,L,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1404,861,3,2005,1996,AU,AU.49,AU.49.0,D,?,E,?,?,C,?,A,B,B,F,D,2,-0.6176872,-0.9198987,-1.6333183999999998,-0.9690694999999999,-0.983381,-0.8876156999999999,-0.0875033,-0.8750405000000001,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1405,861,5,2005,2001,BW,BW.167,BW.167.0,I,C,B,?,?,D,?,B,B,A,A,D,5,0.3224052,1.6910638,1.5831879,1.5848991000000001,0.4617749,1.4518048000000001,1.4115856000000002,0.9771044,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1406,861,6,2005,1999,Q,Q.22,Q.22.3,B,C,A,A,A,E,C,A,B,A,A,C,5,0.21795050000000002,0.2213167,1.4212056,0.48550859999999996,1.2408507,0.3861987,-0.7264590999999999,0.16102729999999998,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1407,861,7,2005,2000,AJ,AJ.122,AJ.122.3,D,C,A,?,?,C,?,A,B,A,B,B,4,1.1017979,-0.7642785,-0.6151437,-0.6984504,0.6996606,-0.3694341,0.2565499,-0.5823029000000001,K,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1408,862,2,2005,2000,AJ,AJ.52,AJ.52.1,D,C,A,?,?,D,?,A,B,A,A,E,4,0.6357693,0.2213167,1.4674863,0.3163716,0.8602334999999999,0.393217,1.2272713,-0.5144789000000001,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1409,863,1,2005,2001,BO,BO.44,BO.44.2,D,A,A,?,?,D,?,A,B,A,F,D,5,2.1463451,0.6535951999999999,1.6757493000000003,0.6546456,1.9604551,1.3593976,1.0921077,-0.015096600000000002,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1410,863,2,2005,1984,BW,BW.95,BW.95.0,D,?,C,?,?,C,?,A,B,A,E,B,4,-0.2962881,-1.3348862,-1.7027395,-1.3749983000000001,-0.7692839,-1.342633,-0.4069812,-1.6853197,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1411,864,1,2005,1988,X,X.38,X.38.5,C,?,C,B,A,C,?,A,B,A,B,D,5,-0.9230164000000001,0.2213167,-0.6845648,0.5700771,-0.6860239,-0.9776834000000001,-1.303977,-1.3664371000000002,N,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0.0
1412,864,3,2005,1988,L,L.14,L.14.0,C,?,C,B,A,B,?,A,B,A,E,B,5,-0.8828415000000001,-0.2974176,0.0790663,-0.3601764,-0.1805167,-0.5729637,-1.5620167999999999,-1.099954,N,-0.2315299,-0.2661168,2.7154898999999997,-0.2514189,0.0
1413,865,1,2005,2001,BO,BO.69,BO.69.2,D,A,A,?,?,E,?,A,B,A,A,B,4,3.4319415,0.8265066999999999,4.9616766,0.7392141,3.1498837,2.5560112,1.2395589,0.5745355,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1414,866,3,2005,1997,M,M.16,M.16.2,B,?,A,A,A,C,C,B,B,A,A,C,2,-0.7703518,-1.0928102,-1.2399328,-1.1382066000000002,-0.8465966999999999,-1.4806588,-1.0090742,-0.9345505999999999,L,-0.2315299,4.3084822,-0.27233720000000006,-0.2514189,0.0
1415,867,1,2005,2003,BP,BP.8,BP.8.0,B,A,A,A,A,F,C,A,B,A,A,C,2,-1.3729751000000001,-1.4213419,-1.4250553999999998,-1.4595668,-1.4413111,-1.3847425,-0.7387468,-1.2178803999999999,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1416,868,2,2005,2002,AU,AU.27,AU.27.0,D,A,A,?,?,C,?,A,B,B,F,B,2,0.33044009999999996,-0.7642785,-1.2862133999999998,-0.8168463,0.6996606,-0.45716239999999997,0.0599481,-0.8056849,J,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1417,868,3,2005,2004,K,K.7,K.7.3,B,A,A,A,A,B,C,B,A,B,A,B,2,-0.3927078,-0.5222025,-0.3143194,-0.5800545,-0.1150981,-0.5858305,-0.5912954,-0.2420885,J,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1418,868,4,2005,2004,BW,BW.167,BW.167.0,I,C,F,?,?,D,?,B,A,A,A,B,5,0.3224052,1.4316966999999998,1.5600476,1.5848991000000001,0.4558277,1.4518048000000001,1.6942006,1.3249763,J,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1419,870,1,2005,1981,BW,BW.9,BW.9.1,?,?,C,?,?,?,?,A,B,B,A,B,5,1.5678266,-0.3838733,0.0,-0.44474490000000005,0.0,-0.1834502,0.0,0.0,N,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1420,870,3,2005,1999,BO,BO.65,BO.65.1,D,A,A,?,?,E,?,A,B,A,A,C,4,1.8249459,0.740051,1.6988896,0.6546456,1.9604551,1.4506351,1.1535457,-0.0309587,N,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1421,871,1,2005,1998,K,K.7,K.7.0,B,A,A,A,A,B,C,A,B,C,A,B,2,-0.5453724,-0.9890633,-0.45316140000000005,-0.9859833,-0.15672809999999998,-0.6794073,-0.8984856999999999,-0.34951309999999997,K,2.0546834,-0.2661168,-0.27233720000000006,1.9619883000000002,0.0
1422,871,2,2005,2002,K,K.7,K.7.3,B,A,A,A,A,B,C,B,A,A,A,C,2,-0.3927078,-0.5567847,-0.3143194,-0.6138819000000001,-0.1150981,-0.5460603,-0.5912954,-0.2535748,K,2.0546834,-0.2661168,-0.27233720000000006,1.9619883000000002,0.0
1423,872,1,2005,1999,AU,AU.58,AU.58.0,B,A,A,A,A,C,C,A,B,B,A,B,2,-0.9792611999999999,-1.2484305,-1.2630731000000002,-1.2904298,-1.1974782,-1.4666222,-1.0090742,-0.7530665,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1424,874,1,2005,1991,AJ,AJ.40,AJ.40.0,I,?,C,?,?,B,?,A,B,B,D,B,4,-0.0070289,-0.5567847,-0.43002109999999993,-0.5293134,-0.4065081,0.27741570000000004,0.5637403,-0.5745359999999999,E,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1425,874,2,2005,1997,AJ,AJ.58,AJ.58.2,D,?,A,?,?,D,?,A,B,A,A,B,4,2.130275,0.2213167,1.4674863,0.3163716,1.7641993000000002,0.5359216,1.2272713,-0.6829451,E,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1426,874,3,2005,1998,AJ,AJ.58,AJ.58.2,D,?,A,?,?,D,?,A,B,B,F,C,5,2.130275,0.4806838,1.4674863,0.48550859999999996,1.7641993000000002,0.5616552,1.2272713,-0.494788,E,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1427,875,1,2005,2001,AJ,AJ.49,AJ.49.1,D,C,A,?,?,D,?,A,B,C,B,B,5,2.1543801,0.8265066999999999,1.8145913,1.1620566,2.0675037,1.5523997999999999,1.7433511000000002,0.8042623000000001,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1428,875,3,2005,2005,X,X.38,X.38.0,C,C,A,C,A,B,?,A,B,A,A,C,4,-0.3927078,0.39422809999999997,0.4261713,0.3163716,-0.21025239999999998,-0.27585729999999997,-1.0213618,-0.1884856,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1429,876,1,2005,2001,K,K.7,K.7.1,B,C,A,A,A,B,C,C,B,A,A,D,2,-0.5453724,-0.9371898999999999,-0.45316140000000005,-0.9859833,-0.15672809999999998,-0.688765,-0.9353485999999999,-0.282783,O,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1430,877,1,2005,1994,AU,AU.49,AU.49.0,D,?,C,?,?,C,?,A,B,A,B,D,2,-0.6176872,-0.9198987,-1.6333183999999998,-0.9690694999999999,-0.983381,-0.8150937,-0.0875033,-1.0511643999999998,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1431,877,2,2005,1997,BW,BW.168,BW.168.1,I,?,A,?,?,D,?,B,B,A,B,D,5,0.4429298,0.9994181000000001,1.0972409,1.0774881,0.5034049,1.9161796999999998,1.5098865,0.9388165,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1432,877,3,2005,2004,Y,Y.29,Y.29.2,B,C,A,A,A,D,C,B,B,A,E,D,4,-0.11951860000000002,0.9129624,0.2179083,0.8237825999999999,0.5271934,-0.14251029999999998,-0.6650210999999999,-0.044085900000000004,M,-0.2315299,-0.2661168,-0.27233720000000006,-0.2514189,0.0
1433,878,1,2005,2000,BV,BV.11,BV.11.0,I,C,A,?,?,B,?,B,B,B,C,D,4,-0.4007428,0.048405199999999995,-0.9853890999999999,-0.0219024,-0.5908694999999999,0.562825,0.2073995,1.0004051999999999,J,-0.2315299,2.0211828,-0.27233720000000006,1.4086365,0.0
1434,878,2,2005,2001,W,W.3,W.3.4,I,A,A,?,?,C,?,A,B,B,A,B,4,-0.8507016,0.048405199999999995,-0.6151437,0.06266609999999999,-1.4056282,-0.5133085000000001,0.13367379999999998,-0.1091752,J,-0.2315299,2.0211828,-0.27233720000000006,1.4086365,0.0
1435,878,3,2005,1993,AJ,AJ.40,AJ.40.0,I,?,C,?,?,B,?,A,B,A,A,C,4,-0.0070289,-0.5567847,-0.43002109999999993,-0.5293134,-0.4065081,0.31718579999999996,0.5637403,-0.33890190000000003,J,-0.2315299,2.0211828,-0.27233720000000006,1.4086365,0.0
